customer_id,first_name,last_name,country,marital_status,gender,birthdate,create_date
17292,David,Miller,United States,Single,Male,1959-10-19,2011-01-25
17293,Alexandra,Smith,Canada,Single,Male,1971-05-03,2011-01-25
17294,Shelby,Cox,United States,Single,Male,1965-02-11,2011-01-25
17295,Alexis,Jenkins,United States,Single,Male,1960-02-01,2011-01-25
17296,Wyatt,Collins,United States,Married,Male,1959-08-21,2011-01-25
17297,Thomas,Butler,United States,Single,Male,1964-09-12,2011-01-25
17298,Gabrielle,Edwards,United States,Single,Male,1964-03-19,2011-01-25
17299,Maria,Edwards,United States,Married,Male,1959-02-19,2011-01-25
17300,Jonathan,Shan,United States,Single,Male,1973-06-20,2011-01-25
17301,Abigail,Bennett,United States,Single,Male,1960-11-19,2011-01-25
17302,Jasmine,Long,United States,Single,Male,1955-02-24,2011-01-25
17303,Caroline,Hughes,Canada,Married,Male,1954-08-20,2011-01-25
17304,Justin,Lewis,Australia,Single,Male,1975-11-24,2011-01-25
17305,Colleen,Zeng,Australia,Married,Male,1969-08-15,2011-01-25
17306,Patricia,Lopez,Australia,Single,Male,1970-02-04,2011-01-25
17307,Elizabeth,Powell,Australia,Married,Male,1974-05-28,2011-01-25
17308,Morgan,Gray,Australia,Married,Male,1968-08-22,2011-01-25
17309,Hector,Serrano,Australia,Single,Male,1974-10-03,2011-01-25
17310,Julie,Lal,Australia,Married,Male,1983-10-01,2011-01-25
17311,Ross,Sanchez,Australia,Married,Male,1978-05-20,2011-01-25
17312,Terry,Raje,Australia,Single,Male,1972-08-07,2011-01-25
17313,Joy,Jimenez,Australia,Single,Male,1968-06-23,2011-01-25
17314,Brett,Perez,Australia,Single,Male,1967-09-12,2011-01-25
17315,Dwayne,Romero,Australia,Single,Male,1973-10-23,2011-01-25
17316,Stacy,Alonso,Australia,Single,Male,1968-04-03,2011-01-25
17317,Jaime,Martin,Australia,Married,Male,1967-12-09,2011-01-25
17318,Ivan,Weber,Australia,Married,Male,1972-10-29,2011-01-25
17319,Grace,Lee,Australia,Married,Male,1978-01-02,2011-01-25
17320,Ashlee,She,Australia,Single,Male,1976-11-08,2011-01-25
17321,Janet,Navarro,Australia,Single,Male,1966-05-19,2011-01-25
17322,Arturo,Wu,Australia,Married,Male,1965-11-07,2011-01-25
17323,Willie,Chen,Australia,Single,Male,1980-07-18,2011-01-25
17324,Nathan,Moore,Australia,Single,Male,1968-11-29,2011-01-25
17325,J├®sus,Martin,Australia,Married,Male,1968-04-03,2011-01-25
17326,Drew,Lal,Australia,Single,Male,1967-01-12,2011-01-25
17327,Carla,Lopez,Australia,Single,Male,1975-05-01,2011-01-25
17328,Tabitha,Serrano,Australia,Single,Male,1968-12-13,2011-01-25
17329,Kyle,Green,Australia,Married,Male,1961-10-20,2011-01-25
17330,Marcus,Washington,Australia,Single,Male,1959-05-06,2011-01-25
17331,Charles,Bailey,United States,Married,Male,1981-09-30,2011-01-25
17332,Colleen,Beck,United States,Married,Male,1982-02-02,2011-01-25
17333,Ryan,Washington,Canada,Married,Male,1981-12-04,2011-01-25
17334,Jaime,Jimenez,United States,Married,Male,1985-12-10,2011-01-25
17335,Marco,Tanara,United States,Single,Male,1986-05-17,2011-01-25
17336,Rebekah,Srini,United States,Married,Male,1986-03-22,2011-01-25
17337,Edward,Martin,United States,Married,Male,1985-09-05,2011-01-25
17338,Melissa,Bennett,United States,Married,Male,1986-05-15,2011-01-25
17339,Kristi,Vance,Australia,Married,Male,1942-09-02,2011-01-25
17340,Sean,Edwards,United States,Single,Male,1984-01-19,2011-01-25
17341,Lucas,Butler,United States,Single,Male,1984-04-04,2011-01-25
17342,Jeremy,Wilson,Canada,Single,Male,1984-03-02,2011-01-25
17343,Brianna,Murphy,Canada,Married,Male,1983-07-15,2011-01-25
17344,Shelby,Morgan,United States,Single,Male,1983-06-06,2011-01-25
17345,Alvin,Zhu,United States,Single,Male,1983-04-22,2011-01-25
17346,Diana,Serrano,United States,Married,Male,1983-06-23,2011-01-25
17347,Eduardo,Russell,Canada,Single,Male,1984-12-01,2011-01-25
17348,Latoya,Anand,United States,Single,Male,1985-03-10,2011-01-25
17349,Nichole,Jai,Australia,Single,Male,1944-10-02,2011-01-25
17350,Kristi,Vazquez,Australia,Single,Male,1944-08-20,2011-01-25
17351,Alisha,Holt,Australia,Single,Male,1944-09-19,2011-01-25
17352,Donald,Rodriguez,Australia,Married,Male,1946-01-10,2011-01-25
17353,Meghan,Sanz,Australia,Single,Male,1948-12-06,2011-01-25
17354,Summer,Kapoor,Australia,Single,Male,1948-07-13,2011-01-25
17355,Ian,Wilson,Canada,Single,Male,1970-12-20,2011-01-25
17356,Carlos,James,United States,Single,Male,1971-03-14,2011-01-25
17357,Blake,Gonzalez,United States,Married,Male,1970-08-29,2011-01-25
17358,Danielle,Howard,Canada,Single,Male,1970-08-10,2011-01-25
17359,Austin,Powell,United States,Married,Male,1970-11-30,2011-01-25
17360,Madison,Anderson,Canada,Married,Male,1976-07-14,2011-01-25
17361,Isaiah,Adams,United States,Married,Male,1970-12-31,2011-01-25
17362,Kayla,Wilson,United States,Married,Male,1971-03-26,2011-01-25
17363,Kaylee,Sanchez,United States,Single,Male,1976-05-09,2011-01-25
17364,Savannah,Travers,Canada,Single,Male,1976-02-16,2011-01-25
17365,Alison,Nara,France,Married,Male,1974-03-02,2011-01-25
17366,Stacey,Zhao,United Kingdom,Married,Male,1974-05-06,2011-01-25
17367,Dalton,Rivera,United Kingdom,Single,Male,1972-11-10,2011-01-25
17368,Jerome,Johnsen,United Kingdom,Single,Male,1972-09-07,2011-01-25
17369,Fernando,Butler,France,Single,Male,1978-04-16,2011-01-25
17370,Carolyn,Moreno,Germany,Single,Male,1973-05-08,2011-01-25
17371,Eddie,Gutierrez,United Kingdom,Single,Male,1972-11-06,2011-01-25
17372,Mandy,Liang,United Kingdom,Single,Male,1972-11-10,2011-01-25
17373,Vincent,Hu,United Kingdom,Single,Male,1978-11-10,2011-01-25
17374,Shane,Lopez,France,Single,Male,1972-03-24,2011-01-25
17375,Ruben,Vance,Germany,Married,Male,1971-08-15,2011-01-25
17376,Kathleen,Diaz,United Kingdom,Single,Male,1977-11-07,2011-01-25
17377,Eugene,Chen,Germany,Single,Male,1978-10-04,2011-01-25
17378,Walter,Ortega,United Kingdom,Married,Male,1972-12-31,2011-01-25
17379,Sara,Sanchez,France,Single,Male,1972-03-05,2011-01-25
17380,Edgar,Rana,France,Married,Male,1971-09-01,2011-01-25
17381,Lindsay,Goel,France,Single,Male,1970-08-04,2011-01-25
17382,Cedric,Tang,Germany,Single,Male,1970-10-22,2011-01-25
17383,Roberto,Ortega,Germany,Married,Male,1976-09-29,2011-01-25
17384,Lacey,Zhou,Germany,Single,Male,1971-05-27,2011-01-25
17385,Tamara,Xie,France,Married,Male,1976-04-01,2011-01-25
17386,Cassie,Deng,France,Married,Male,1976-03-15,2011-01-25
17387,Sergio,Subram,United Kingdom,Married,Male,1980-09-13,2011-01-25
17388,Roberto,Alvarez,United Kingdom,Married,Male,1975-03-06,2011-01-25
17389,Sheila,Rowe,Germany,Single,Male,1975-09-29,2011-01-25
17390,Rachael,Martinez,France,Single,Male,1970-06-17,2011-01-25
17391,Frederick,Suri,France,Single,Male,1969-09-30,2011-01-25
17392,Monique,Jimenez,France,Married,Male,1981-03-13,2011-01-25
17393,Luke,Green,United Kingdom,Married,Male,1938-12-18,2011-01-25
17394,Ramon,Zheng,France,Single,Male,1972-01-04,2011-01-25
17395,Alisha,Zhang,France,Married,Male,1971-10-01,2011-01-25
17396,Shannon,Dominguez,France,Single,Male,1972-06-26,2011-01-25
17397,Rebekah,Munoz,Germany,Single,Male,1977-08-16,2011-01-25
17398,Cynthia,Rana,United Kingdom,Married,Male,1972-05-05,2011-01-25
17399,Shawn,Lal,France,Single,Male,1968-08-04,2011-01-25
17400,Dale,Deng,United Kingdom,Married,Male,1974-07-15,2011-01-25
17401,Cedric,Anand,Germany,Single,Male,1968-08-22,2011-01-25
17402,Maria,Alexander,France,Single,Male,1971-06-03,2011-01-25
17403,Kristin,Kumar,France,Single,Male,1970-11-23,2011-01-25
17404,Jaclyn,Sharma,United Kingdom,Married,Male,1982-03-13,2011-01-25
17405,Whitney,Raman,Germany,Married,Male,1975-05-10,2011-01-25
17406,Erick,Malhotra,Germany,Married,Male,1970-04-03,2011-01-25
17407,Gerald,Srini,France,Married,Male,1979-09-16,2011-01-25
17408,Emma,Miller,France,Single,Male,1969-04-26,2011-01-25
17409,Tasha,Lal,United Kingdom,Single,Male,1984-04-10,2011-01-25
17410,Bonnie,Rai,Germany,Married,Male,1983-03-15,2011-01-25
17411,Cheryl,Gill,United Kingdom,Married,Male,1982-10-19,2011-01-25
17412,Jay,Rodriguez,United Kingdom,Single,Male,1982-12-14,2011-01-25
17413,Walter,Vazquez,France,Single,Male,1983-02-05,2011-01-25
17414,Dalton,Martinez,United Kingdom,Married,Male,1981-09-09,2011-01-25
17415,Bradley,Luo,France,Single,Male,1983-12-18,2011-01-25
17416,Melissa,Rogers,United Kingdom,Married,Male,1974-12-16,2011-01-25
17417,Roger,Black,United Kingdom,Married,Male,1974-12-16,2011-01-25
17418,Ashlee,Lal,United Kingdom,Married,Male,1973-08-14,2011-01-25
17419,Kelli,Zhu,France,Married,Male,1967-08-24,2011-01-25
17420,Cheryl,Suarez,France,Married,Male,1967-08-14,2011-01-25
17421,Tracy,Chapman,France,Married,Male,1968-03-09,2011-01-25
17422,Monica,Gonzalez,Germany,Single,Male,1984-02-12,2011-01-25
17423,Joy,Moyer,France,Single,Male,1983-01-03,2011-01-25
17424,Victor,Ortega,Germany,Single,Male,1983-05-22,2011-01-25
17425,Neil,Romero,United Kingdom,Single,Male,1982-07-20,2011-01-25
17426,Gilbert,Nara,United Kingdom,Single,Male,1983-03-21,2011-01-25
17427,Melvin,Xie,United Kingdom,Single,Male,1983-02-15,2011-01-25
17428,Yolanda,Deng,United Kingdom,Single,Male,1982-10-08,2011-01-25
17429,Ebony,Alvarez,United Kingdom,Single,Male,1982-12-07,2011-01-25
17430,Devin,Bell,France,Single,Male,1982-01-06,2011-01-25
17431,Armando,Suarez,Germany,Married,Male,1980-11-29,2011-01-25
17432,Tyrone,Sanz,France,Married,Male,1981-05-22,2011-01-25
17433,Bruce,Carlson,Germany,Single,Male,1980-12-21,2011-01-25
17434,Deborah,Shen,France,Single,Male,1981-11-22,2011-01-25
17435,Brian,Lauer,Germany,Single,Male,1981-08-01,2011-01-25
17436,Edwin,Liu,Germany,Married,Male,1981-10-09,2011-01-25
17437,Derrick,Carlson,United Kingdom,Single,Male,1981-11-29,2011-01-25
17438,Mary,Smith,United Kingdom,Single,Male,1981-11-11,2011-01-25
17439,Heidi,Sanchez,United Kingdom,Single,Male,1981-12-30,2011-01-25
17440,Olivia,Gray,United Kingdom,Single,Male,1981-05-11,2011-01-25
17441,Allison,Ramirez,France,Single,Male,1980-12-02,2011-01-25
17442,Peter,Nath,France,Single,Male,1980-04-14,2011-01-25
17443,Phillip,Prasad,France,Single,Male,1979-11-08,2011-01-25
17444,Alfredo,Dominguez,France,Single,Male,1981-06-16,2011-01-25
17445,Pedro,Sai,France,Single,Male,1981-05-18,2011-01-25
17446,Shaun,She,Germany,Single,Male,1981-06-17,2011-01-25
17447,Mayra,Subram,United Kingdom,Married,Male,1980-12-01,2011-01-25
17448,Dalton,Walker,France,Single,Male,1978-11-03,2011-01-25
17449,Katherine,Campbell,United Kingdom,Married,Male,1978-11-08,2011-01-25
17450,Jarred,Gill,France,Married,Male,1975-07-10,2011-01-25
17451,Nelson,Martin,Germany,Single,Male,1967-08-14,2011-01-25
17452,Nichole,Chander,United Kingdom,Married,Male,1968-02-01,2011-01-25
17453,Alexandra,Young,France,Single,Male,1967-05-03,2011-01-25
17454,Valerie,Lin,Germany,Married,Male,1966-07-09,2011-01-25
17455,Shawna,Simpson,Germany,Married,Male,1972-05-05,2011-01-25
17456,Raymond,Sara,Germany,Married,Male,1972-06-02,2011-01-25
17457,Todd,Xu,France,Married,Male,1972-06-17,2011-01-25
17458,Bruce,Gonzalez,France,Single,Male,1941-03-30,2011-01-25
17459,Casey,She,France,Single,Male,1967-12-07,2011-01-25
17460,Dana,Mu├▒oz,United Kingdom,Married,Male,1963-11-11,2011-01-25
17461,Nathan,Powell,France,Married,Male,1963-12-02,2011-01-25
17462,Joe,Dominguez,Germany,Married,Male,1968-09-13,2011-01-25
17463,Kendra,Serrano,France,Married,Male,1962-09-19,2011-01-25
17464,Emmanuel,Arun,United Kingdom,Single,Male,1962-12-11,2011-01-25
17465,Eddie,Hernandez,France,Married,Male,1961-11-08,2011-01-25
17466,Wendy,Serrano,Germany,Married,Male,1967-09-14,2011-01-25
17467,Marco,Chandra,France,Single,Male,1962-03-21,2011-01-25
17468,Tasha,Tang,Germany,Married,Male,1971-08-08,2011-01-25
17469,Melody,Harrison,United Kingdom,Married,Male,1960-08-28,2011-01-25
17470,Morgan,Green,United Kingdom,Married,Male,1960-10-01,2011-01-25
17471,Tamara,Tang,France,Married,Male,1959-08-19,2011-01-25
17472,Phillip,Sullivan,France,Single,Male,1960-02-21,2011-01-25
17473,Kellie,Ramos,Germany,Married,Male,1944-01-11,2011-01-25
17474,Bruce,Rodriguez,United Kingdom,Single,Male,1945-04-22,2011-01-25
17475,Terrence,Nara,United Kingdom,Single,Male,1946-01-19,2011-01-25
17476,Bruce,Ramos,France,Single,Male,1946-12-09,2011-01-25
17477,Bradley,Xie,France,Single,Male,1952-10-08,2011-01-25
17478,Kenneth,Tang,United Kingdom,Married,Male,1947-03-03,2011-01-25
17479,Riley,Long,France,Single,Male,1949-04-14,2011-01-25
17480,Marvin,Gomez,Australia,Single,Male,1985-12-05,2011-01-25
17481,Arthur,Vazquez,Australia,Single,Male,1986-02-25,2011-01-25
17482,Kristine,Moreno,Australia,Married,Male,1984-07-14,2011-01-25
17483,Jaime,She,Australia,Single,Male,1983-08-06,2011-01-25
17484,Tara,Raje,Australia,Single,Male,1981-10-22,2011-01-25
17485,Harold,Raman,Australia,Married,Male,1985-03-12,2011-01-25
17486,Bianca,Wu,Australia,Single,Male,1983-08-02,2011-01-25
17487,Rebekah,Chandra,Australia,Married,Male,1984-04-06,2011-01-25
17488,Gerald,Gill,Australia,Single,Male,1984-04-01,2011-01-25
17489,Reginald,Travers,Australia,Single,Male,1983-05-06,2011-01-25
17490,Jeffery,Zhu,Germany,Single,Male,1949-02-23,2011-01-25
17491,Krista,Ramos,Germany,Single,Male,1949-03-20,2011-01-25
17492,Cassie,Jai,France,Single,Male,1966-10-20,2011-01-25
17493,Bethany,Tang,France,Married,Male,1966-11-04,2011-01-25
17494,Morgan,Wilson,Germany,Married,Male,1967-05-21,2011-01-25
17495,Ross,Martinez,Germany,Single,Male,1983-10-19,2011-01-25
17496,Catherine,Morgan,France,Single,Male,1966-05-19,2011-01-25
17497,Adam,Shan,France,Single,Male,1971-08-05,2011-01-25
17498,Alvin,Yang,Germany,Single,Male,1966-03-11,2011-01-25
17499,Tabitha,Ruiz,France,Single,Male,1970-04-07,2011-01-25
17500,Lydia,Srini,Germany,Single,Male,1970-12-03,2011-01-25
17501,Jermaine,Gonzalez,Germany,Single,Male,1965-05-15,2011-01-25
17502,Gerald,Perez,Germany,Single,Male,1965-03-03,2011-01-25
17503,Dominique,Jordan,Germany,Single,Male,1965-04-09,2011-01-25
17504,Jay,Sanz,United Kingdom,Single,Male,1970-10-05,2011-01-25
17505,Reginald,Gomez,France,Single,Male,1969-09-21,2011-01-25
17506,Barbara,Xie,Germany,Married,Male,1963-09-05,2011-01-25
17507,Ruth,Schmidt,France,Single,Male,1966-05-04,2011-01-25
17508,Deanna,Suri,Germany,Married,Male,1964-12-05,2011-01-25
17509,Jaime,Romero,United Kingdom,Married,Male,1965-04-15,2011-01-25
17510,Audrey,Diaz,Germany,Single,Male,1964-08-18,2011-01-25
17511,Gregory,Andersen,France,Single,Male,1964-09-19,2011-01-25
17512,Chase,Rivera,United Kingdom,Single,Male,1981-03-13,2011-01-25
17513,Dwayne,Alonso,France,Single,Male,1981-11-08,2011-01-25
17514,Molly,Fernandez,Germany,Married,Male,1976-01-21,2011-01-25
17515,Lisa,Chen,France,Single,Male,1974-12-09,2011-01-25
17516,Tony,Lal,United Kingdom,Married,Male,1980-12-23,2011-01-25
17517,Vincent,Lin,United Kingdom,Single,Male,1975-10-11,2011-01-25
17518,Troy,Gonzalez,United Kingdom,Single,Male,1975-01-23,2011-01-25
17519,Tammy,Sanchez,Germany,Single,Male,1975-05-17,2011-01-25
17520,J├®sus,Ramos,France,Married,Male,1975-04-14,2011-01-25
17521,Susan,Liang,France,Married,Male,1974-10-03,2011-01-25
17522,Bradley,Tang,Germany,Single,Male,1975-03-15,2011-01-25
17523,Rosa,Ma,Germany,Married,Male,1980-07-03,2011-01-25
17524,Charles,James,United Kingdom,Single,Male,1980-01-06,2011-01-25
17525,Paula,Gill,United Kingdom,Married,Male,1975-03-08,2011-01-25
17526,Dominic,Rodriguez,United Kingdom,Single,Male,1958-05-04,2011-01-25
17527,Luke,Yang,United Kingdom,Single,Male,1964-07-05,2011-01-25
17528,Dwayne,Rubio,United Kingdom,Single,Male,1973-12-19,2011-01-25
17529,Tasha,Chande,Germany,Married,Male,1979-06-16,2011-01-25
17530,Tara,Chande,France,Single,Male,1973-12-06,2011-01-25
17531,Gavin,Powell,United Kingdom,Single,Male,1974-03-15,2011-01-25
17532,Jared,Reed,Germany,Single,Male,1974-05-06,2011-01-25
17533,Tony,Xie,France,Married,Male,1974-06-05,2011-01-25
17534,Clayton,Sun,Australia,Single,Male,1976-04-08,2011-01-25
17535,Sabrina,Romero,Australia,Married,Male,1970-12-03,2011-01-25
17536,Leslie,Ferrier,Australia,Single,Male,1979-01-06,2011-01-25
17537,Martha,Guo,Australia,Married,Male,1969-08-14,2011-01-25
17538,Christian,Hayes,Australia,Single,Male,1932-01-13,2011-01-25
17539,Jerome,Sanz,Germany,Single,Male,1978-11-16,2011-01-25
17540,Barbara,Zhou,France,Single,Male,1979-02-02,2011-01-25
17541,Leah,Zhang,France,Married,Male,1980-05-25,2011-01-25
17542,Isabella,Perez,France,Single,Male,1979-10-01,2011-01-25
17543,Martha,Zhao,France,Single,Male,1985-02-14,2011-01-25
17544,Roger,Ye,Germany,Single,Male,1986-11-30,2011-01-25
17545,Nicolas,Shan,Germany,Single,Male,1985-04-14,2011-01-25
17546,Micheal,Ramos,France,Married,Male,1986-03-17,2011-01-25
17547,Alisha,Xu,France,Married,Male,1986-02-23,2011-01-25
17548,April,Shen,France,Single,Male,1986-01-09,2011-01-25
17549,Krista,Ortega,Germany,Single,Male,1986-05-17,2011-01-25
17550,Lydia,Subram,United Kingdom,Married,Male,1980-01-22,2011-01-25
17551,Wayne,Andersen,France,Single,Male,1978-06-18,2011-01-25
17552,Warren,Xu,France,Single,Male,1978-06-11,2011-01-25
17553,Holly,Subram,United Kingdom,Single,Male,1978-04-13,2011-01-25
17554,Sabrina,Serrano,France,Married,Male,1978-07-22,2011-01-25
17555,Natalie,Sanders,Germany,Married,Male,1984-03-07,2011-01-25
17556,Monique,Serrano,Germany,Married,Male,1979-01-09,2011-01-25
17557,Isabel,Gonzales,Germany,Married,Male,1978-12-18,2011-01-25
17558,Casey,Alvarez,United Kingdom,Married,Male,1979-05-14,2011-01-25
17559,Dawn,Stone,Germany,Single,Male,1977-07-02,2011-01-25
17560,Billy,Gutierrez,France,Married,Male,1983-07-24,2011-01-25
17561,Peggy,Smith,France,Single,Male,1983-04-03,2011-01-25
17562,Carlos,Kelly,United Kingdom,Single,Male,1977-04-13,2011-01-25
17563,Phillip,Martinez,France,Married,Male,1978-01-07,2011-01-25
17564,Dennis,Cai,Germany,Single,Male,1983-12-23,2011-01-25
17565,Alisha,Deng,Germany,Single,Male,1983-09-07,2011-01-25
17566,James,Allen,Germany,Single,Male,1977-03-13,2011-01-25
17567,Colin,Sun,Germany,Single,Male,1976-12-20,2011-01-25
17568,Ann,Kapoor,France,Single,Male,1977-06-21,2011-01-25
17569,Daisy,Alonso,Germany,Married,Male,1975-10-11,2011-01-25
17570,Dustin,Jai,France,Married,Male,1982-09-21,2011-01-25
17571,Jenna,Turner,United Kingdom,Single,Male,1977-06-22,2011-01-25
17572,Anna,Torres,United States,Single,Male,1980-04-10,2011-01-25
17573,Jeffery,Ye,United States,Married,Male,1979-07-02,2011-01-25
17574,Tyrone,Gill,United States,Single,Male,1979-10-07,2011-01-25
17575,Kayla,Flores,Canada,Single,Male,1979-11-16,2011-01-25
17576,Linda,Gutierrez,Canada,Single,Male,1981-03-03,2011-01-25
17577,Sunil,Uppal,United States,Married,Male,1971-10-04,2011-01-25
17578,Austin,Harris,United States,Married,Male,1971-11-05,2011-01-25
17579,Zoe,Rogers,United States,Single,Male,1983-04-03,2011-01-25
17580,Grace,Ross,United States,Single,Male,1971-12-16,2011-01-25
17581,Aimee,Liu,United States,Married,Male,1977-01-02,2011-01-25
17582,Allison,Collins,Canada,Single,Male,1960-02-14,2011-01-25
17583,Olivia,Hall,United States,Single,Male,1960-02-23,2011-01-25
17584,Ryan,Long,United States,Married,Male,1959-08-25,2011-01-25
17585,Rolando,Smith,United States,Married,Male,1959-10-31,2011-01-25
17586,Julian,Russell,United States,Single,Male,1965-09-30,2011-01-25
17587,Gabriel,Diaz,United States,Married,Male,1965-07-19,2011-01-25
17588,Xavier,Harris,United States,Married,Male,1959-08-24,2011-01-25
17589,Emma,Griffin,United States,Married,Male,1959-11-29,2011-01-25
17590,John,Walker,Canada,Single,Male,1972-06-10,2011-01-25
17591,Gabriel,Jai,United States,Single,Male,1961-01-14,2011-01-25
17592,Mary,Collins,United States,Single,Male,1961-02-10,2011-01-25
17593,Alyssa,Johnson,United States,Single,Male,1961-01-20,2011-01-25
17594,Faith,Peterson,United States,Single,Male,1960-07-06,2011-01-25
17595,Sydney,Cooper,United States,Single,Male,1966-05-04,2011-01-25
17596,Xavier,James,United States,Single,Male,1960-08-08,2011-01-25
17597,Haley,Butler,United States,Single,Male,1961-04-03,2011-01-25
17598,Brianna,Harris,United States,Single,Male,1960-12-23,2011-01-25
17599,Wyatt,Russell,United States,Married,Male,1960-12-10,2011-01-25
17600,Stephanie,Perry,United States,Single,Male,1971-09-18,2011-01-25
17601,Destiny,Clark,Canada,Single,Male,1971-08-22,2011-01-25
17602,Christian,Gonzales,United States,Single,Male,1961-06-02,2011-01-25
17603,Isabella,Morgan,Canada,Single,Male,1961-10-08,2011-01-25
17604,Brian,Bell,United States,Married,Male,1967-09-03,2011-01-25
17605,Allison,James,United States,Single,Male,1961-12-01,2011-01-25
17606,Caleb,Coleman,United States,Single,Male,1967-09-20,2011-01-25
17607,Joshua,Wilson,United States,Single,Male,1961-10-02,2011-01-25
17608,Hunter,Sharma,United States,Single,Male,1962-04-22,2011-01-25
17609,Brian,Richardson,Canada,Single,Male,1961-09-30,2011-01-25
17610,Jose,Harris,United States,Married,Male,1962-04-11,2011-01-25
17611,Jacqueline,Bailey,United States,Married,Male,1962-04-08,2011-01-25
17612,Christian,Alexander,United States,Single,Male,1962-05-31,2011-01-25
17613,Gabriel,Roberts,United States,Single,Male,1962-01-12,2011-01-25
17614,James,Campbell,United States,Married,Male,1961-12-18,2011-01-25
17615,Luis,Jenkins,United States,Single,Male,1962-11-12,2011-01-25
17616,Jonathan,Flores,United States,Married,Male,1973-12-05,2011-01-25
17617,Sarah,Harris,United States,Single,Male,1974-01-01,2011-01-25
17618,Noah,Davis,United States,Single,Male,1962-12-25,2011-01-25
17619,Katelyn,Bailey,United States,Married,Male,1969-09-18,2011-01-25
17620,Brianna,Bailey,United States,Married,Male,1963-08-08,2011-01-25
17621,Cole,Richardson,Canada,Married,Male,1969-08-30,2011-01-25
17622,Kristen,Liu,United States,Married,Male,1969-09-21,2011-01-25
17623,Julia,Cooper,United States,Married,Male,1975-03-09,2011-01-25
17624,Marcus,Turner,United States,Married,Male,1969-02-28,2011-01-25
17625,Carson,Jenkins,Canada,Single,Male,1964-01-22,2011-01-25
17626,Logan,Griffin,United States,Single,Male,1964-07-11,2011-01-25
17627,Bailey,Hernandez,Canada,Single,Male,1981-02-16,2011-01-25
17628,Edward,Collins,United States,Single,Male,1964-12-19,2011-01-25
17629,Courtney,Phillips,United States,Single,Male,1964-07-05,2011-01-25
17630,Cynthia,Madan,United States,Married,Male,1965-02-02,2011-01-25
17631,Jack,Zimmerman,Canada,Single,Male,1970-11-09,2011-01-25
17632,Isaiah,Phillips,Canada,Single,Male,1978-03-19,2011-01-25
17633,Kathryn,Nath,United States,Married,Male,1979-03-11,2011-01-25
17634,Christina,Howard,United States,Single,Male,1979-01-23,2011-01-25
17635,Nathan,Mitchell,United States,Single,Male,1978-09-19,2011-01-25
17636,Levi,Gonzalez,United States,Married,Male,1984-02-04,2011-01-25
17637,Victoria,Bryant,United States,Married,Male,1978-09-23,2011-01-25
17638,Brandon,Lee,United States,Married,Male,1978-10-05,2011-01-25
17639,Alexandra,Thompson,United States,Single,Male,1978-12-09,2011-01-25
17640,Jacqueline,Morgan,United States,Married,Male,1979-04-23,2011-01-25
17641,Bryce,Cook,Canada,Single,Male,1977-08-02,2011-01-25
17642,Brittany,Butler,United States,Married,Male,1982-01-12,2011-01-25
17643,Lauren,Ward,United States,Married,Male,1977-01-01,2011-01-25
17644,Xavier,Gray,United States,Married,Male,1982-05-09,2011-01-25
17645,Martha,Chow,United States,Married,Male,1982-10-30,2011-01-25
17646,Martin,Fernandez,United States,Married,Male,1976-10-11,2011-01-25
17647,Alexis,Moore,Canada,Married,Male,1977-11-29,2011-01-25
17648,Hannah,Foster,Canada,Married,Male,1983-09-06,2011-01-25
17649,Dylan,Harris,Canada,Married,Male,1977-10-22,2011-01-25
17650,Nathan,Martinez,United States,Single,Male,1978-04-11,2011-01-25
17651,Jessica,Clark,United States,Married,Male,1975-08-06,2011-01-25
17652,Lauren,Brown,United States,Married,Male,1975-08-10,2011-01-25
17653,Mariah,Murphy,Canada,Married,Male,1975-12-21,2011-01-25
17654,Grace,Williams,United States,Married,Male,1976-03-08,2011-01-25
17655,Miguel,Nelson,United States,Married,Male,1976-01-05,2011-01-25
17656,Devin,Smith,United States,Married,Male,1975-06-01,2011-01-25
17657,Lucas,Murphy,Canada,Married,Male,1974-11-19,2011-01-25
17658,Ryan,Hayes,United States,Single,Male,1975-05-05,2011-01-25
17659,Jasmine,Bailey,United States,Single,Male,1974-11-17,2011-01-25
17660,Vanessa,Simmons,Canada,Single,Male,1974-09-09,2011-01-25
17661,Justin,Anderson,United States,Single,Male,1977-05-14,2011-01-25
17662,Dalton,Ward,United States,Single,Male,1982-04-06,2011-01-25
17663,Isaiah,Murphy,United States,Single,Male,1977-01-17,2011-01-25
17664,Marcus,Coleman,Canada,Single,Male,1974-12-02,2011-01-25
17665,Ashlee,Sharma,United States,Single,Male,1974-04-25,2011-01-25
17666,Donna,Anand,United States,Married,Male,1979-03-02,2011-01-25
17667,Kelvin,Zhu,United States,Married,Male,1979-10-18,2011-01-25
17668,Devin,Williams,United States,Single,Male,1974-06-26,2011-01-25
17669,Jeremy,Parker,Canada,Single,Male,1973-03-07,2011-01-25
17670,Jordan,Carter,Canada,Single,Male,1976-01-06,2011-01-25
17671,Julia,Gonzales,United States,Married,Male,1981-02-23,2011-01-25
17672,Gabrielle,Russell,United States,Married,Male,1981-05-22,2011-01-25
17673,Blake,Johnson,United States,Single,Male,1981-09-23,2011-01-25
17674,Arianna,Reed,United States,Married,Male,1981-06-04,2011-01-25
17675,Nathan,Yang,United States,Married,Male,1976-01-14,2011-01-25
17676,Angel,Mitchell,United States,Single,Male,1973-03-08,2011-01-25
17677,Alex,Bailey,United States,Single,Male,1973-04-18,2011-01-25
